Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,TotalSpend,Family_Size,Customer_Tenure_Days,Log_TotalSpend,Accepted_Total,Cluster_KMeans,Cluster_Hier,Cluster_DBSCAN,Cluster_GMM,Cluster_KMeans_Label
Graduation,Single,50388.0,0.0,1.0,2014-05-28,3.0,292.0,6.0,37.0,0.0,3.0,34.0,4.0,6.0,1.0,6.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,1,68.0,372.0,2.0,4235.0,5.921578419643816,2.0,1,1,-1,0,Low Value
Graduation,Married,79593.0,0.0,0.0,2014-05-12,70.0,350.0,60.0,568.0,110.0,133.0,145.0,1.0,5.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0,52.0,1366.0,1.0,4251.0,7.220373836723949,1.0,0,1,-1,1,High Value
Graduation,Together,54178.0,0.0,1.0,2014-01-21,79.0,135.0,9.0,39.0,4.0,0.0,7.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,194.0,2.0,4362.0,5.272999558563747,0.0,1,1,-1,0,Low Value
PhD,Married,57081.5,2.0,1.0,2012-11-19,4.0,230.0,42.0,192.0,49.0,37.0,53.0,12.0,7.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,68.0,603.0,4.0,4790.0,6.403574197934815,0.0,1,1,-1,1,Low Value
Graduation,Single,49973.5,1.0,1.0,2014-05-27,45.0,7.0,0.0,8.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,68.0,18.0,3.0,4236.0,2.9444389791664403,0.0,1,0,-1,0,Low Value
Master,Together,49736.0,0.0,0.0,2013-11-23,87.0,445.0,37.0,359.0,98.0,28.0,18.0,1.0,2.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,985.0,1.0,4421.0,6.893656354602635,0.0,0,1,-1,1,High Value
Master,Single,42394.0,1.0,0.0,2014-03-23,69.0,15.0,2.0,10.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,32.0,2.0,4301.0,3.4965075614664802,0.0,1,0,-1,0,Low Value
PhD,Married,23626.0,1.0,0.0,2014-05-24,84.0,27.0,2.0,14.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,43.0,2.0,4239.0,3.784189633918261,0.0,1,1,-1,0,Low Value
Graduation,Married,30096.0,1.0,0.0,2014-05-22,30.0,5.0,3.0,11.0,12.0,5.0,9.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,42.0,45.0,2.0,4241.0,3.828641396489095,0.0,1,0,0,0,Low Value
Graduation,Widow,47916.0,0.0,1.0,2012-11-22,72.0,505.0,0.0,26.0,0.0,0.0,75.0,5.0,7.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,65.0,606.0,2.0,4787.0,6.408528791059498,1.0,0,1,-1,1,High Value
Graduation,Divorced,51813.0,1.0,1.0,2013-04-11,37.0,51.0,2.0,7.0,0.0,1.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,63.0,3.0,4647.0,4.1588830833596715,0.0,1,0,-1,0,Low Value
2n Cycle,Married,78497.0,0.0,0.0,2013-12-01,44.0,207.0,26.0,447.0,75.0,0.0,223.0,1.0,5.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0,74.0,978.0,1.0,4413.0,6.88653164253051,1.0,0,1,-1,1,High Value
PhD,Married,50150.0,0.0,0.0,2013-06-20,32.0,135.0,46.0,92.0,65.0,61.0,11.0,2.0,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,42.0,410.0,1.0,4577.0,6.018593214496234,0.0,0,0,-1,0,High Value
2n Cycle,Single,47823.0,0.0,1.0,2013-07-23,0.0,53.0,1.0,5.0,2.0,1.0,10.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,65.0,72.0,2.0,4544.0,4.290459441148391,0.0,1,0,-1,0,Low Value
PhD,Single,34554.0,0.0,1.0,2014-03-30,43.0,41.0,1.0,6.0,2.0,0.0,5.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,66.0,55.0,2.0,4294.0,4.02535169073515,0.0,1,0,-1,0,Low Value
Graduation,Together,85693.0,0.0,1.0,2013-04-20,59.0,386.0,172.0,183.0,185.0,132.0,111.0,2.0,9.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,46.0,1169.0,2.0,4638.0,7.064759027791802,0.0,0,1,-1,1,High Value
PhD,Married,65846.0,0.0,0.0,2013-05-17,68.0,562.0,81.0,276.0,80.0,40.0,81.0,1.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,80.0,1120.0,1.0,4611.0,7.02197642307216,0.0,0,1,-1,1,High Value
Graduation,Married,87195.0,0.0,0.0,2014-05-08,35.0,217.0,76.0,690.0,50.0,26.0,38.0,1.0,3.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,66.0,1097.0,1.0,4255.0,7.001245622069476,0.0,0,1,-1,1,High Value
Basic,Together,24594.0,1.0,0.0,2013-12-10,94.0,1.0,3.0,6.0,10.0,0.0,9.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,46.0,29.0,2.0,4404.0,3.4011973816621555,0.0,1,0,-1,0,Low Value
Graduation,Married,49096.0,1.0,1.0,2013-09-24,15.0,144.0,1.0,32.0,2.0,1.0,7.0,4.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,61.0,187.0,3.0,4481.0,5.236441962829949,0.0,1,0,-1,0,Low Value
Graduation,Married,52413.0,0.0,2.0,2013-02-02,56.0,295.0,106.0,271.0,75.0,98.0,65.0,4.0,6.0,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,910.0,3.0,4715.0,6.814542897259958,0.0,0,1,-1,1,High Value
Graduation,Single,38557.0,1.0,0.0,2012-12-19,17.0,76.0,3.0,31.0,4.0,4.0,27.0,2.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,145.0,2.0,4760.0,4.983606621708336,0.0,1,0,-1,0,Low Value
Master,Married,89058.0,0.0,0.0,2012-12-07,18.0,454.0,194.0,106.0,31.0,22.0,43.0,1.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,65.0,850.0,1.0,4772.0,6.7464121285733745,0.0,0,1,-1,1,High Value
Graduation,Together,77298.0,0.0,1.0,2013-11-02,46.0,425.0,115.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,46.0,969.0,2.0,4442.0,6.877296071497429,0.0,0,1,-1,1,High Value
PhD,Single,68126.0,0.0,0.0,2012-11-10,40.0,1332.0,17.0,311.0,23.0,51.0,86.0,1.0,7.0,4.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1,34.0,1820.0,1.0,4799.0,7.507141079727608,1.0,0,1,-1,1,High Value
Master,Together,57288.0,0.0,1.0,2014-06-25,27.0,527.0,0.0,21.0,0.0,0.0,60.0,3.0,8.0,1.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,62.0,608.0,2.0,4207.0,6.411818267709897,1.0,0,1,-1,1,High Value
Graduation,Single,86037.0,0.0,0.0,2013-01-02,95.0,490.0,44.0,125.0,29.0,20.0,22.0,1.0,6.0,7.0,11.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1,34.0,730.0,1.0,4746.0,6.594413459749778,2.0,0,1,-1,1,High Value
PhD,Married,43974.0,1.0,0.0,2012-12-12,19.0,378.0,0.0,101.0,0.0,0.0,72.0,5.0,6.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,45.0,551.0,2.0,4767.0,6.313548046277095,0.0,1,1,-1,1,Low Value
Graduation,Single,50785.0,1.0,1.0,2013-09-10,27.0,64.0,1.0,21.0,0.0,1.0,27.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,63.0,114.0,3.0,4495.0,4.74493212836325,0.0,1,0,-1,0,Low Value
Graduation,Married,90765.0,0.0,0.0,2014-01-24,25.0,547.0,99.0,812.0,151.0,82.0,33.0,0.0,4.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,0,55.0,1724.0,1.0,4359.0,7.45298232946546,2.0,0,1,-1,1,High Value
2n Cycle,Married,36550.0,1.0,0.0,2013-02-19,74.0,47.0,90.0,94.0,123.0,103.0,120.0,5.0,9.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,577.0,2.0,4698.0,6.359573868672378,0.0,1,1,-1,1,Low Value
2n Cycle,Together,30753.0,1.0,1.0,2013-07-11,85.0,12.0,5.0,25.0,0.0,9.0,30.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,81.0,3.0,4556.0,4.406719247264253,0.0,1,0,-1,0,Low Value
Graduation,Together,21918.0,1.0,0.0,2013-11-14,37.0,1.0,6.0,7.0,11.0,5.0,3.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,33.0,2.0,4430.0,3.5263605246161616,0.0,1,0,1,0,Low Value
Master,Together,56129.0,0.0,1.0,2013-06-20,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,72.0,660.0,2.0,4577.0,6.493753839851686,0.0,0,1,-1,1,High Value
Master,Single,32557.0,1.0,0.0,2014-02-24,13.0,34.0,3.0,29.0,0.0,4.0,10.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,58.0,80.0,2.0,4328.0,4.394449154672439,0.0,1,0,-1,0,Low Value
Master,Married,19510.0,2.0,0.0,2013-09-04,63.0,9.0,0.0,7.0,3.0,4.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,40.0,30.0,3.0,4501.0,3.4339872044851463,0.0,1,0,-1,0,Low Value
Graduation,Divorced,30992.0,1.0,0.0,2013-04-22,83.0,17.0,0.0,14.0,7.0,3.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,49.0,43.0,2.0,4636.0,3.784189633918261,0.0,1,0,0,0,Low Value
Graduation,Single,101970.0,0.0,0.0,2013-03-12,69.0,722.0,27.0,102.0,44.0,72.0,168.0,0.0,6.0,8.0,13.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1,42.0,1135.0,1.0,4677.0,7.035268599281097,3.0,0,1,-1,1,High Value
2n Cycle,Together,71488.0,0.0,0.0,2013-02-18,87.0,162.0,33.0,124.0,40.0,28.0,172.0,2.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,60.0,559.0,1.0,4699.0,6.327936783729195,0.0,0,1,-1,1,High Value
Graduation,Single,79607.0,0.0,0.0,2013-04-21,37.0,450.0,133.0,951.0,173.0,0.0,216.0,1.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,41.0,1923.0,1.0,4637.0,7.562161631225652,0.0,0,1,-1,1,High Value
Master,Married,54348.0,1.0,1.0,2014-06-08,51.0,70.0,0.0,16.0,0.0,0.0,4.0,2.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,72.0,90.0,3.0,4224.0,4.51085950651685,0.0,1,0,-1,0,Low Value
PhD,Married,57081.5,0.0,1.0,2013-07-11,23.0,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,64.0,404.0,2.0,4556.0,6.003887067106539,0.0,1,1,-1,0,Low Value
PhD,Together,77376.0,1.0,1.0,2014-05-10,72.0,492.0,19.0,110.0,16.0,12.0,12.0,4.0,6.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,69.0,661.0,3.0,4253.0,6.495265555937008,0.0,0,1,-1,1,High Value
Graduation,Married,62998.0,0.0,1.0,2013-09-30,10.0,120.0,58.0,73.0,65.0,89.0,58.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,73.0,463.0,2.0,4475.0,6.139884552226255,0.0,0,1,-1,1,High Value
Master,Alone,61331.0,1.0,1.0,2013-03-10,42.0,534.0,5.0,47.0,0.0,5.0,41.0,5.0,11.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,67.0,632.0,3.0,4679.0,6.450470422144176,0.0,1,1,-1,1,Low Value
Graduation,Married,73448.0,0.0,0.0,2014-02-10,10.0,236.0,106.0,189.0,23.0,41.0,130.0,1.0,7.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,725.0,1.0,4342.0,6.587550014824796,0.0,0,1,-1,1,High Value
Graduation,Married,50737.0,0.0,1.0,2013-08-11,96.0,231.0,65.0,196.0,38.0,71.0,124.0,1.0,6.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,62.0,725.0,2.0,4525.0,6.587550014824796,0.0,0,1,-1,1,High Value
PhD,Married,41551.0,1.0,1.0,2013-08-14,51.0,220.0,0.0,33.0,3.0,0.0,23.0,5.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,61.0,279.0,3.0,4522.0,5.634789603169249,0.0,1,1,-1,0,Low Value
PhD,Together,62981.0,0.0,0.0,2013-03-17,21.0,796.0,14.0,590.0,38.0,44.0,0.0,1.0,4.0,5.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,1482.0,1.0,4672.0,7.301822342137932,1.0,0,1,-1,1,High Value
Basic,Divorced,9548.0,1.0,0.0,2012-08-08,31.0,0.0,1.0,3.0,10.0,6.0,9.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,49.0,29.0,2.0,4893.0,3.4011973816621555,0.0,1,0,-1,0,Low Value
PhD,Married,33762.0,2.0,1.0,2013-07-07,61.0,53.0,1.0,34.0,2.0,0.0,16.0,3.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,66.0,106.0,4.0,4560.0,4.672828834461906,0.0,1,0,-1,0,Low Value
PhD,Alone,35860.0,1.0,1.0,2014-05-19,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,52.0,49.0,3.0,4244.0,3.912023005428146,1.0,1,0,-1,0,Low Value
PhD,Divorced,36921.0,1.0,1.0,2013-07-28,74.0,17.0,1.0,12.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,60.0,38.0,3.0,4539.0,3.6635616461296463,0.0,1,0,-1,0,Low Value
Master,Single,92859.0,0.0,0.0,2012-10-19,46.0,962.0,61.0,921.0,52.0,61.0,20.0,1.0,5.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,33.0,2077.0,1.0,4821.0,7.639161171659173,0.0,0,1,-1,1,High Value
Master,Together,65104.0,0.0,1.0,2013-11-14,4.0,738.0,0.0,232.0,13.0,20.0,50.0,2.0,3.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,49.0,1053.0,2.0,4430.0,6.960347729101308,0.0,0,1,-1,1,High Value
Graduation,Married,86111.0,0.0,0.0,2013-04-19,73.0,399.0,28.0,756.0,36.0,40.0,126.0,1.0,5.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,63.0,1385.0,1.0,4639.0,7.234177179749849,0.0,0,1,-1,1,High Value
PhD,Single,68352.0,0.0,1.0,2013-08-28,47.0,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,51.0,871.0,2.0,4508.0,6.77078942390898,0.0,0,1,-1,1,High Value
Graduation,Together,41883.0,1.0,0.0,2013-03-19,13.0,32.0,34.0,41.0,73.0,16.0,116.0,3.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,37.0,312.0,2.0,4670.0,5.746203190540153,0.0,1,0,-1,0,Low Value
Graduation,Married,59809.0,0.0,2.0,2012-10-18,36.0,598.0,16.0,141.0,32.0,41.0,49.0,3.0,3.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,49.0,877.0,3.0,4822.0,6.777646593635117,0.0,1,1,-1,1,Low Value
Graduation,Married,23957.0,1.0,0.0,2012-10-28,47.0,2.0,1.0,18.0,20.0,11.0,16.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1,50.0,68.0,2.0,4812.0,4.23410650459726,0.0,1,0,0,0,Low Value
Graduation,Together,38547.0,1.0,0.0,2013-08-28,49.0,6.0,1.0,10.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,0,44.0,22.0,2.0,4508.0,3.1354942159291497,0.0,1,0,1,0,Low Value
2n Cycle,Married,35688.0,2.0,1.0,2012-08-22,94.0,73.0,3.0,90.0,12.0,1.0,32.0,7.0,4.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,211.0,4.0,4879.0,5.356586274672012,0.0,1,0,-1,0,Low Value
Master,Married,49605.0,0.0,0.0,2014-06-21,65.0,42.0,16.0,29.0,12.0,20.0,8.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,59.0,127.0,1.0,4211.0,4.852030263919617,0.0,1,1,-1,0,Low Value
Master,Married,59354.0,0.0,2.0,2014-04-24,59.0,295.0,21.0,78.0,39.0,13.0,13.0,1.0,4.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,72.0,459.0,3.0,4269.0,6.131226489483141,0.0,0,0,-1,1,High Value
Graduation,Married,65747.0,0.0,1.0,2014-03-07,96.0,346.0,17.0,48.0,23.0,13.0,13.0,4.0,8.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,56.0,460.0,2.0,4317.0,6.133398042996649,1.0,1,1,-1,1,Low Value
2n Cycle,Together,46344.0,0.0,1.0,2012-12-14,28.0,233.0,20.0,57.0,8.0,20.0,91.0,4.0,7.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,53.0,429.0,2.0,4765.0,6.063785208687608,0.0,1,1,-1,1,Low Value
Graduation,Alone,34176.0,1.0,0.0,2014-05-12,12.0,5.0,7.0,24.0,19.0,14.0,20.0,4.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,37.0,89.0,2.0,4251.0,4.499809670330265,0.0,1,0,-1,0,Low Value
PhD,Together,61010.0,0.0,1.0,2012-10-09,57.0,888.0,0.0,57.0,0.0,0.0,76.0,2.0,8.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,73.0,1021.0,2.0,4831.0,6.92951677076365,0.0,0,1,-1,1,High Value
Graduation,Together,69372.0,0.0,0.0,2013-02-19,10.0,997.0,26.0,269.0,34.0,13.0,42.0,1.0,10.0,4.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1,76.0,1381.0,1.0,4698.0,7.231287004327616,2.0,0,1,-1,1,High Value
Graduation,Single,49967.0,0.0,1.0,2013-07-08,4.0,212.0,6.0,69.0,4.0,12.0,3.0,3.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,67.0,306.0,2.0,4559.0,5.726847747587197,0.0,1,1,-1,0,Low Value
Graduation,Single,60199.0,1.0,2.0,2013-09-12,49.0,8.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,47.0,18.0,4.0,4493.0,2.9444389791664403,0.0,1,0,-1,0,Low Value
Graduation,Together,55375.0,0.0,1.0,2013-10-17,3.0,42.0,11.0,57.0,10.0,28.0,14.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,48.0,162.0,2.0,4458.0,5.093750200806762,0.0,1,0,-1,0,Low Value
Graduation,Single,80317.0,0.0,0.0,2013-08-20,64.0,536.0,11.0,387.0,149.0,91.0,57.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,70.0,1231.0,1.0,4516.0,7.116394144093465,0.0,0,1,-1,1,High Value
Master,Single,30523.0,2.0,1.0,2013-07-01,0.0,5.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,67.0,13.0,4.0,4566.0,2.6390573296152584,0.0,1,0,-1,0,Low Value
PhD,Married,70356.0,0.0,0.0,2012-11-05,20.0,1349.0,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,80.0,1706.0,1.0,4804.0,7.442492722794441,0.0,0,1,-1,1,High Value
Graduation,Married,23228.0,1.0,0.0,2014-01-05,91.0,53.0,3.0,49.0,7.0,4.0,5.0,4.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,41.0,121.0,2.0,4378.0,4.804021044733257,0.0,1,0,0,0,Low Value
PhD,Divorced,74165.0,0.0,0.0,2013-05-01,9.0,1001.0,12.0,240.0,16.0,12.0,12.0,1.0,5.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,50.0,1293.0,1.0,4627.0,7.165493475060845,0.0,0,1,-1,1,High Value
PhD,Married,157243.0,0.0,1.0,2014-03-01,98.0,20.0,2.0,1582.0,1.0,2.0,1.0,15.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,52.0,1608.0,2.0,4323.0,7.3833681469923835,0.0,0,1,-1,1,High Value
Graduation,Together,43482.0,2.0,1.0,2013-11-13,83.0,18.0,1.0,32.0,6.0,3.0,28.0,3.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,59.0,88.0,4.0,4431.0,4.48863636973214,0.0,1,0,-1,0,Low Value
Graduation,Divorced,62551.0,0.0,0.0,2013-11-18,27.0,125.0,16.0,98.0,134.0,21.0,27.0,1.0,6.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,72.0,421.0,1.0,4426.0,6.045005314036012,1.0,0,1,-1,1,High Value
Graduation,Divorced,52332.0,0.0,0.0,2013-08-28,63.0,212.0,5.0,33.0,7.0,0.0,2.0,1.0,3.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0,66.0,259.0,1.0,4508.0,5.560681631015528,1.0,1,1,-1,0,Low Value
Graduation,Single,66951.0,0.0,0.0,2013-11-02,46.0,277.0,162.0,305.0,173.0,76.0,124.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,37.0,1117.0,1.0,4442.0,7.0192966537150445,0.0,0,1,-1,1,High Value
Graduation,Together,26091.0,1.0,1.0,2014-02-25,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,68.0,89.0,3.0,4327.0,4.499809670330265,0.0,1,0,-1,0,Low Value
Graduation,Together,33456.0,1.0,1.0,2014-04-21,58.0,7.0,3.0,10.0,8.0,1.0,7.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,60.0,36.0,3.0,4272.0,3.6109179126442243,0.0,1,0,-1,0,Low Value
Graduation,Married,28718.0,1.0,0.0,2013-07-13,78.0,12.0,4.0,6.0,11.0,8.0,16.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,43.0,57.0,2.0,4554.0,4.060443010546419,0.0,1,0,0,0,Low Value
Graduation,Married,50447.0,2.0,0.0,2014-04-21,4.0,85.0,7.0,24.0,2.0,3.0,27.0,1.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,55.0,148.0,3.0,4272.0,5.003946305945459,0.0,1,0,-1,0,Low Value
PhD,Together,53537.0,1.0,1.0,2014-01-30,17.0,81.0,0.0,6.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,66.0,93.0,3.0,4353.0,4.543294782270004,0.0,1,0,-1,0,Low Value
Graduation,Single,52074.0,0.0,1.0,2014-04-04,77.0,59.0,0.0,12.0,0.0,0.0,48.0,1.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,58.0,119.0,2.0,4289.0,4.787491742782046,1.0,1,1,-1,0,Low Value
PhD,Married,80427.0,0.0,1.0,2012-09-12,56.0,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0,50.0,1835.0,2.0,4858.0,7.515344571180436,0.0,0,1,-1,1,High Value
